,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2013-04-03,96.9,124.48,69.4,158.14,109.617,2642.0,98.596,2934.8,144.05,1098.9375,154.61,111.46,7952.44,98.5722,938.84,276.5,1469.66,119.54,5127.3,114.828125,1736.98,103.19,1197.13,368.83,274.96,187.6,316.82,92.286,94.258,6.0555,1086.21,11.574000000000002,12248.0,75.91,362.0,757.15,1675.55,10.469000000000001,224.66400000000002,0.90277,36.74,243.99,1468.31,31.11,1179.1875,99.715,2051.89,1492.5,2019.79
2013-04-04,96.59,124.85,68.56,159.11,109.632,2631.0,98.85600000000001,2912.5,142.23,1079.25,153.5,110.34,7899.05,98.5771,935.38,274.17,1475.35,119.00200000000001,5066.9,114.96875,1735.75,103.46,1164.67,370.88,271.44,189.41,316.93,91.76299999999999,94.374,6.0743,1091.37,11.714,13078.0,75.93,359.0,727.09,1649.36,10.589,221.81,0.90362,37.1,243.44,1474.0,31.075,1172.1875,99.73,2031.91,1487.125,2006.46
2013-04-05,96.22,125.18,68.95,160.17,109.572,2620.0,98.295,2864.1,141.38,1077.5625,150.3,108.42,7729.81,98.5821,933.7,269.37,1467.29,117.906,4987.7,115.0234375,1762.02,104.18,1154.18,370.05,266.52,198.76,318.41,90.87899999999999,92.751,6.1365,1090.1,12.242,13158.0,75.99,359.5,725.53,1668.59,11.073,220.502,0.9028299999999999,37.06,240.19,1465.94,31.601,1163.375,99.72,1998.86,1497.8125,1977.47
2013-04-08,96.46,124.96,69.93,159.29,109.56200000000001,2685.0,98.295,2868.0,142.38,1085.25,151.08,106.66,7721.25,98.5821,934.45,269.57,1479.86,118.051,5004.6,114.9453125,1758.22,103.72,1155.16,373.04,270.54,195.67,308.76,91.272,93.331,6.1496,1101.09,12.114,13508.0,76.32,363.75,731.45,1670.22,10.952,222.048,0.90713,37.16,241.11,1478.46,31.506,1177.3125,99.71,2002.71,1526.75,1977.47
2013-04-09,97.32,124.72,70.58,160.15,109.542,2727.0,98.536,2868.4,143.67,1103.6875,153.34,105.73,7689.52,98.5821,943.13,269.93,1483.66,117.948,5034.4,114.953125,1774.1,103.4,1152.55,380.84,271.23,198.63,307.62,91.029,93.56200000000001,6.1703,1099.34,11.921,13378.0,76.99,367.5,734.65,1687.72,10.777000000000001,224.07,0.90889,37.2,242.03,1482.25,32.369,1192.25,99.71,2003.47,1518.75,1980.6
2013-04-10,97.69,124.33,70.65,159.95,109.51799999999999,2721.0,98.57600000000001,2925.4,144.34,1111.8125,152.71,106.65,7879.4,98.5821,952.28,275.63,1502.17,116.19,5097.5,114.7890625,1742.9,103.01,1160.72,378.24,270.01,196.95,309.1,89.757,93.83,6.1797,1115.19,12.123,13598.0,77.35,369.25,722.48,1662.4,10.965,225.14,0.9072399999999999,37.58,240.86,1500.74,32.104,1189.875,99.71,2041.9,1493.0,2036.25
2013-04-11,97.79,124.25,70.28,160.73,109.53299999999999,2745.0,98.976,2952.8,142.61,1115.625,150.51,105.76,7947.4,98.587,952.74,277.85,1506.91,115.13600000000001,5117.6,114.828125,1749.72,103.1,1152.55,379.96,265.54,192.31,310.8,90.244,93.67,6.2193,1120.06,12.283,13563.0,77.92,373.75,735.0,1668.92,11.113,222.405,0.90655,37.45,242.15,1505.48,32.155,1197.8125,99.71,2050.35,1495.125,2051.14
2013-04-12,97.36,124.78,69.52,160.24,109.572,2778.0,98.676,2915.3,139.23,1128.0625,148.84,106.91,7805.87,98.587,938.37,275.71,1501.45,114.061,5091.1,114.984375,1678.72,103.5,1118.57,370.72,263.04,193.72,307.28,90.318,93.64299999999999,6.1854,1114.32,12.53,13443.0,77.42,380.5,710.7,1625.56,11.328,217.171,0.90703,37.85,245.34,1499.98,30.569000000000003,1207.1875,99.72,2030.37,1531.5625,2016.65
2013-04-15,95.66,124.92,68.03,159.56,109.57700000000001,2777.0,97.64399999999999,2898.9,135.29,1107.9375,145.36,105.35,7777.16,98.587,915.6,273.85,1464.91,112.965,5058.9,114.9921875,1521.85,103.65,1107.14,362.19,259.13,200.58,305.46,89.626,92.464,6.1176,1074.93,12.277000000000001,13073.0,75.92,368.5,668.5,1548.3,11.099,210.987,0.90809,37.35,241.11,1463.57,27.121,1191.8125,99.73,2025.76,1486.5625,2009.6
2013-04-16,96.24,124.66,69.16,160.5,109.552,2837.0,97.954,2882.1,135.31,1136.1875,144.32,104.12,7757.52,98.587,935.57,273.49,1488.88,113.255,5030.3,114.9609375,1551.26,103.51,1092.11,365.79,257.05,199.3,308.64,90.094,93.027,6.1666,1096.03,12.345999999999998,13383.0,76.66,374.75,679.73,1576.33,11.167,211.046,0.91325,37.81,246.01,1487.47,27.430999999999997,1205.875,99.73,2014.23,1507.5,2002.55
2013-04-17,95.42,125.09,69.74,159.13,109.602,2838.0,97.40299999999999,2810.8,132.2,1131.5,141.11,105.75,7574.18,98.5919,920.08,269.55,1467.29,112.90299999999999,4978.8,114.953125,1546.0,103.86,1078.39,352.73,250.47,199.71,309.21,91.12200000000001,94.447,6.1233,1079.11,12.505999999999998,13323.0,76.12,386.5,662.89,1559.82,11.314,206.187,0.9088299999999999,37.48,249.69,1466.04,27.058000000000003,1215.0625,99.74,1980.42,1508.0,1957.09
2013-04-18,95.35,125.12,70.12,159.63,109.57700000000001,2841.0,97.42299999999999,2812.4,133.8,1104.0625,143.19,104.29,7538.42,98.5919,920.17,269.39,1455.9,111.18700000000001,4979.2,114.9453125,1556.96,104.02,1082.31,354.61,254.54,196.54,315.57,90.786,94.259,6.0837,1069.68,13.061,13323.0,75.85,388.5,671.31,1552.86,11.811,208.61700000000002,0.90825,37.14,251.96,1454.56,26.986,1222.125,99.745,1982.73,1505.875,1958.65
2013-04-19,95.33,124.91,69.42,159.06,109.56700000000001,2858.0,97.47399999999999,2853.0,134.22,1116.9375,143.94,104.29,7517.27,98.5919,933.33,270.64,1468.71,110.836,5015.0,114.90625,1560.43,104.04,1087.86,348.42,255.32,198.02,321.82,90.73,94.152,6.0988,1085.04,13.082,13658.0,76.06,392.0,678.58,1547.32,11.838,209.268,0.91245,37.73,252.81,1467.46,26.656,1220.1875,99.74,1991.95,1519.25,1971.19
2013-04-22,95.24,125.19,68.65,159.57,109.58200000000001,2830.0,97.514,2857.0,135.62,1106.25,145.01,105.25,7535.9,98.5969,937.72,269.59,1476.78,110.505,5005.8,114.96875,1589.05,104.19,1093.42,346.48,257.32,192.71,321.59,90.374,93.85700000000001,6.1082,1090.3,12.663,13653.0,75.99,400.5,683.44,1561.34,11.448,211.46099999999998,0.90937,37.52,251.34,1475.33,27.078000000000003,1210.8125,99.745,1995.79,1504.8125,1979.03
2013-04-23,95.12,124.96,68.58,159.19,109.572,2851.0,97.484,2963.3,135.61,1093.8125,144.9,103.97,7726.29,98.5969,941.73,276.96,1493.39,111.302,5108.0,114.9453125,1575.19,103.84,1097.01,342.28,257.53,190.69,309.12,90.374,94.125,6.1157,1102.65,12.577,13803.0,75.84,397.0,674.87,1540.69,11.395,211.40200000000002,0.90671,37.24,252.39,1492.11,26.49,1212.9375,99.75,2041.13,1494.625,2044.09
2013-04-24,95.43,125.05,69.45,159.45,109.58200000000001,2849.0,97.574,3010.6,139.03,1095.5,146.95,101.34,7821.99,98.6018,947.14,280.01,1493.86,112.49799999999999,5143.4,114.9921875,1591.85,103.9,1107.47,349.36,260.24,194.19,311.03,91.309,94.956,6.1383,1106.05,12.363,13968.0,76.6,390.25,669.16,1554.82,11.196,216.736,0.90745,36.53,248.83,1492.59,26.508000000000003,1199.5,99.755,2058.04,1482.3125,2074.65
2013-04-25,95.54,125.06,70.28,161.29,109.587,2891.0,98.085,3011.4,142.39,1105.375,149.37,101.68,7892.5,98.6018,954.98,280.82,1501.22,113.375,5139.0,114.9765625,1634.67,103.62,1120.53,358.21,265.77,194.46,308.78,91.927,95.35799999999999,6.1628,1114.32,12.366,14042.0,76.9,394.5,682.94,1591.0,11.182,222.011,0.8967100000000001,36.55,253.98,1499.79,28.026,1216.1875,99.755,2068.03,1502.625,2077.0
2013-04-26,95.42,125.35,70.12,161.74,109.602,2896.0,98.405,2987.9,141.42,1103.25,149.01,102.93,7875.38,98.6018,946.4,279.25,1496.23,113.056,5130.1,115.109375,1625.28,103.95,1122.17,352.4,265.73,188.81,301.03,91.70200000000001,95.759,6.1741,1107.22,12.322000000000001,13843.0,76.63,390.75,683.49,1604.48,11.249,220.47,0.8950100000000001,36.45,256.19,1494.86,27.581999999999997,1222.375,99.755,2062.65,1475.875,2064.46
2013-04-29,96.12,125.45,70.08,161.78,109.602,2860.0,99.006,3034.5,143.7,1174.4375,149.95,104.75,7930.78,98.6068,957.78,281.5,1507.39,111.96,5159.9,115.140625,1640.71,104.23,1120.53,356.88,265.68,194.12,300.58,91.665,95.706,6.1647,1115.48,12.815,13888.0,77.43,397.5625,700.78,1638.06,11.687999999999999,224.02599999999998,0.8994800000000001,36.51,263.59,1505.96,28.02,1246.9375,99.76,2077.25,1527.0,2095.03
2013-04-30,96.17,125.38,69.67,162.2,109.58200000000001,2901.0,99.32700000000001,3024.6,142.12,1157.0625,147.87,106.86,7979.13,98.6068,970.57,279.69,1511.18,111.262,5136.1,115.1328125,1645.96,104.11,1105.18,352.57,263.16,191.05,303.62,91.179,96.56299999999999,6.1797,1125.89,12.672,13903.0,77.38,398.625,699.37,1637.84,11.568,221.537,0.9016,36.82,262.39,1509.75,28.041999999999998,1238.3125,99.755,2074.18,1557.9375,2091.9
2013-05-01,95.53,125.38,69.15,162.83,109.58200000000001,2958.0,99.43700000000001,3024.6,138.42,1151.3125,144.38,102.46,7979.13,98.6068,958.9,279.69,1496.95,111.22200000000001,5150.6,115.234375,1617.0,104.15,1075.12,340.68,258.46,189.15,302.72,91.609,97.421,6.159,1104.69,12.622,13808.0,76.89,386.9375,686.29,1596.87,11.515,215.78799999999998,0.9016,36.26,256.0,1495.62,27.066,1215.25,99.755,2074.18,1536.625,2091.9
2013-05-02,95.2,125.88,68.64,162.22,109.671,2957.0,99.32700000000001,3038.9,142.92,1178.4375,148.57,104.68,8036.05,98.6068,967.21,282.51,1511.18,112.09899999999999,5171.1,115.2578125,1640.93,104.58,1090.81,343.39,264.64,194.73,313.39,92.48700000000001,97.84899999999999,6.1534,1116.36,11.744000000000002,13903.0,76.77,393.0,694.86,1630.23,10.716,222.84,0.8943200000000001,36.82,257.14,1509.85,27.631,1214.625,99.77,2090.31,1552.5625,2103.65
2013-05-03,95.77,125.02,69.74,162.56,109.60700000000001,2960.0,99.29700000000001,3083.9,145.39,1177.125,150.5,105.59,8183.62,98.6068,975.14,285.53,1526.6,110.64399999999999,5208.2,114.921875,1637.13,103.63,1121.19,366.61,267.31,195.95,316.65,91.12200000000001,97.95700000000001,6.2212,1129.49,11.790999999999999,14192.0,77.15,394.8125,694.86,1631.32,10.755999999999998,226.63299999999998,0.89602,36.68,257.33,1525.21,27.844,1227.875,99.75,2107.22,1536.625,2135.79
2013-05-06,95.11,125.02,69.02,162.37,109.61200000000001,2943.0,99.417,3079.9,146.22,1133.0625,152.34,106.77,8172.54,98.6068,976.08,285.37,1531.35,110.345,5208.2,114.84375,1641.38,103.63,1122.17,366.17,270.63,191.46,318.56,90.73,97.581,6.1967,1136.69,11.703,14227.0,76.94,385.625,698.67,1638.38,10.675999999999998,227.937,0.89485,37.26,253.97,1529.85,27.776,1211.9375,99.75,2108.76,1497.6875,2129.52
2013-05-07,94.58,124.4,69.56,161.76,109.557,2935.0,99.648,3093.4,145.4,1139.25,150.8,106.47,8233.99,98.6068,982.8,285.57,1537.99,109.12899999999999,5238.3,114.8203125,1619.91,103.1,1134.91,365.29,271.33,189.08,320.7,90.374,98.01,6.2362,1145.73,11.437999999999999,14267.0,76.45,383.875,682.14,1609.58,10.437000000000001,226.69299999999998,0.8986799999999999,36.91,255.3,1536.68,27.603,1223.4375,99.735,2113.37,1511.0,2142.84
2013-05-08,94.48,124.76,69.1,162.34,109.58200000000001,2929.0,99.818,3122.1,146.92,1126.8125,150.72,107.12,8313.57,98.6068,989.89,287.02,1545.82,108.113,5276.1,114.859375,1647.75,103.32,1127.75,372.81,270.12,195.41,323.95,89.90700000000001,98.573,6.223,1152.63,11.607000000000001,14402.0,75.78,384.875,699.83,1635.34,10.595999999999998,229.063,0.9005900000000001,36.55,258.02,1544.36,27.743000000000002,1231.0,99.735,2131.05,1504.625,2160.87
2013-05-09,93.4,124.79,69.67,161.16,109.59700000000001,2878.0,99.24700000000001,3117.7,146.57,1154.875,150.91,107.41,8328.68,98.6068,981.49,287.98,1541.79,108.23299999999999,5280.6,114.828125,1642.05,103.19,1133.28,369.49,272.15,195.88,332.38,90.169,98.6,6.2437,1149.52,11.622,14567.0,75.54,389.1875,716.36,1647.94,10.61,228.53,0.8973000000000001,36.55,261.57,1540.47,27.725,1246.9375,99.735,2131.81,1541.9375,2159.3
2013-05-10,92.99,123.74,69.68,160.38,109.51799999999999,2818.0,98.986,3138.4,146.04,1132.625,150.1,105.65,8337.74,98.6068,975.89,289.96,1546.53,107.934,5301.5,114.53125,1606.27,102.35,1108.87,370.87,269.33,196.43,324.63,90.094,98.6,6.1929,1155.26,11.409,14797.0,75.04,385.125,707.29,1614.8,10.41,227.7,0.8993700000000001,36.47,257.52,1545.21,27.430999999999997,1238.3125,99.72,2136.42,1500.875,2164.0
2013-05-13,92.49,123.94,70.22,159.7,109.552,2849.0,99.046,3130.4,144.72,1166.875,148.52,105.12,8336.23,98.6068,967.12,289.79,1547.72,107.515,5305.9,114.5,1603.7,102.36,1120.59,371.59,267.93,201.6,327.55,90.18700000000001,99.06299999999999,6.1835,1153.9,11.452,14902.0,74.51,388.6875,720.32,1613.17,10.45,225.62599999999998,0.9023,36.09,262.77,1546.35,27.475,1256.1875,99.72,2128.74,1512.625,2160.08
2013-05-14,91.77,123.81,70.43,158.97,109.54700000000001,2882.0,98.355,3152.7,143.26,1161.5,148.33,106.19,8395.67,98.6043,972.25,291.89,1564.09,108.03299999999999,5347.7,114.4140625,1592.74,102.24,1120.59,363.68,266.26,202.28,323.62,90.337,100.88799999999999,6.1553,1165.86,11.741,15087.0,73.95,391.0,728.79,1632.08,10.716,223.31400000000002,0.90405,35.61,260.68,1562.66,27.108,1252.25,99.72,2138.73,1514.75,2176.54
2013-05-15,91.72,123.72,69.85,158.97,109.572,2871.0,98.385,3162.7,143.39,1158.4375,149.77,105.62,8417.83,98.6043,973.09,294.38,1570.02,107.694,5367.5,114.4609375,1561.1,101.96,1102.36,361.14,266.91,199.29,315.86,89.757,100.152,6.1383,1171.11,11.875,15212.0,74.33,386.125,730.69,1619.91,10.835999999999999,223.55200000000002,0.8996900000000001,35.46,259.86,1568.63,26.272,1250.4375,99.735,2157.94,1478.5,2187.52
2013-05-16,91.4,124.3,70.1,159.87,109.63600000000001,2810.0,98.455,3167.5,144.7,1141.9375,150.17,105.1,8425.89,98.6043,969.17,293.98,1564.09,107.654,5356.6,114.703125,1550.7,102.43,1134.91,364.4,269.57,196.36,314.29,89.68299999999999,101.18700000000001,6.1233,1165.67,11.472999999999999,14977.0,73.99,384.375,742.42,1614.37,10.463,225.567,0.8968700000000001,35.21,262.64,1562.76,26.273000000000003,1263.5,99.74,2153.33,1465.75,2187.52
2013-05-17,90.49,124.42,70.1,158.45,109.666,2818.0,97.34299999999999,3186.0,146.01,1162.0,151.42,105.57,8456.11,98.6043,973.84,296.44,1578.33,106.758,5388.8,114.4765625,1525.88,102.3,1140.44,367.55,272.19,193.23,307.66,89.309,99.71600000000001,6.0856,1175.98,11.832,15372.0,72.94,382.0625,741.92,1595.24,10.796,227.641,0.8994800000000001,35.34,269.1,1576.88,25.916999999999998,1282.125,99.745,2160.25,1456.125,2199.27
2013-05-20,91.26,123.91,69.64,159.5,109.62200000000001,2819.0,97.904,3202.4,147.06,1156.1875,151.65,104.8,8510.0,98.6068,976.36,297.93,1579.75,105.661,5413.3,114.453125,1547.57,102.02,1149.55,371.65,273.47,195.68,303.73,89.851,100.316,6.1139,1177.43,11.934000000000001,15332.0,73.95,369.625,752.44,1613.28,10.889000000000001,229.118,0.89831,35.17,275.56,1578.4,26.184,1296.25,99.74,2168.7,1460.4375,2206.33
2013-05-21,91.13,123.46,70.04,158.26,109.59700000000001,2873.0,97.484,3218.8,145.92,1139.25,150.36,102.45,8517.55,98.6068,974.49,298.29,1580.7,107.124,5442.3,114.484375,1540.3,101.82,1140.12,369.82,271.45,194.66,298.22,90.58,100.67,6.1007,1178.89,12.231,15502.0,73.8,361.1875,749.79,1584.81,11.155999999999999,227.345,0.90559,35.27,277.71,1579.35,26.035999999999998,1308.4375,99.74,2164.86,1450.3125,2202.41
2013-05-22,90.06,123.69,70.26,157.07,109.62200000000001,2838.0,96.462,3230.8,143.04,1172.1875,148.46,101.91,8592.6,98.6093,963.38,299.62,1571.21,105.552,5485.7,114.203125,1528.9,102.15,1128.4,373.91,266.31,198.67,288.67,89.757,103.012,6.0574,1159.73,12.214,15657.0,72.96,372.9375,753.85,1596.54,11.142000000000001,222.854,0.90825,34.84,278.91,1569.87,26.055999999999997,1322.5625,99.74,2177.16,1467.3125,2215.73
2013-05-23,90.54,123.51,70.29,157.77,109.59700000000001,2797.0,97.163,3164.3,142.99,1178.4375,148.23,99.91,8415.81,98.6093,955.64,294.06,1565.99,104.32700000000001,5381.9,114.1953125,1556.18,101.99,1105.94,365.45,265.05,201.94,292.27,89.103,102.631,6.0555,1159.54,12.433,14812.0,73.67,376.75,740.32,1583.5,11.342,222.795,0.91053,35.07,276.63,1564.56,26.098000000000003,1327.25,99.735,2138.73,1498.75,2172.63
2013-05-24,89.67,123.67,69.7,157.88,109.59700000000001,2751.0,96.89200000000001,3159.1,142.84,1170.0,148.52,99.56,8371.49,98.6093,947.61,293.5,1566.47,105.71600000000001,5338.5,114.2265625,1550.37,102.19,1112.12,364.51,264.76,200.44,285.97,90.18700000000001,103.366,6.0009,1155.36,12.363,14322.0,73.04,371.375,728.09,1577.75,11.275,222.55900000000003,0.90894,35.23,271.06,1565.13,26.084,1306.6875,99.735,2134.12,1486.5,2164.79
2013-05-27,89.67,123.4,69.7,157.88,109.56200000000001,2751.0,96.89200000000001,3188.0,142.84,1170.0,148.49,99.56,8443.51,98.6093,947.61,295.11,1566.47,105.71600000000001,5338.5,114.2265625,1550.37,102.19,1117.66,364.51,264.76,200.44,285.97,90.18700000000001,103.366,6.0009,1155.36,12.363,14322.0,73.04,371.375,728.09,1577.75,11.275,222.55900000000003,0.90894,35.23,271.06,1565.13,26.084,1306.6875,99.735,2142.57,1486.5,2186.73
2013-05-28,89.66,123.02,70.12,157.35,109.542,2701.0,96.44200000000001,3234.8,144.15,1186.4375,150.82,99.47,8558.35,98.6068,953.49,299.21,1570.26,106.39299999999999,5439.1,113.75,1541.76,101.63,1140.12,366.67,269.37,202.48,284.18,90.318,103.175,5.9689,1159.64,12.19,14422.0,73.32,372.6875,758.71,1588.5,11.118,224.56799999999998,0.90889,34.98,279.99,1568.92,25.733,1335.875,99.74,2168.7,1478.5,2224.35
2013-05-29,89.6,122.67,68.84,157.98,109.458,2707.0,96.67200000000001,3177.1,141.29,1183.75,148.22,98.59,8399.19,98.6018,941.17,295.07,1563.14,106.50200000000001,5323.2,113.703125,1555.28,101.18,1126.45,364.68,265.93,209.02,286.76,90.786,103.20299999999999,5.9256,1154.19,12.074000000000002,14007.0,73.54,369.375,749.27,1578.94,11.012,220.136,0.90952,34.88,281.25,1561.71,26.034000000000002,1329.25,99.735,2121.05,1497.6875,2182.03
2013-05-30,89.96,122.95,68.76,158.98,109.45299999999999,2709.0,97.23299999999999,3194.0,142.02,1164.625,147.87,97.9,8460.64,98.6018,940.24,295.95,1569.31,105.44200000000001,5339.3,113.7265625,1577.85,101.57,1117.98,366.72,263.49,209.22,282.83,90.01899999999999,103.85600000000001,5.8823,1161.19,11.61,13823.0,73.14,374.4375,759.71,1611.21,10.591,221.25799999999998,0.9114399999999999,34.84,279.04,1567.97,26.309,1323.9375,99.73,2122.59,1489.1875,2191.44
2013-05-31,89.06,122.93,68.48,158.59,109.473,2684.0,96.602,3156.7,139.53,1178.4375,145.27,96.95,8427.9,98.6018,922.97,292.61,1546.06,105.552,5289.0,113.5546875,1556.62,101.11,1099.76,364.18,258.76,205.95,285.52,90.73,104.18299999999999,5.8579,1150.88,11.497,13458.0,71.88,380.8125,752.81,1588.5,10.485999999999999,217.417,0.90931,34.63,283.09,1544.64,25.791,1336.5,99.74,2107.99,1503.5625,2174.19
2013-06-03,90.77,122.8,68.88,160.09,109.414,2751.0,97.45299999999999,3136.3,141.78,1167.3125,147.68,100.62,8353.86,98.6068,936.13,290.84,1552.94,105.625,5236.3,113.6484375,1577.74,101.21,1112.12,368.38,263.6,205.0,289.91,90.3,104.40100000000001,5.9030000000000005,1145.24,11.517000000000001,13193.0,73.19,386.125,758.21,1627.19,10.499,220.90400000000002,0.90703,34.38,287.65,1551.47,26.345,1356.4375,99.73,2089.55,1510.5,2153.81
2013-06-04,89.67,122.61,68.78,159.88,109.39399999999999,2797.0,96.792,3139.5,141.57,1175.75,149.39,103.31,8358.39,98.6068,924.56,290.16,1548.2,106.46600000000001,5262.9,113.578125,1561.31,100.78,1116.68,372.64,266.53,208.27,286.87,90.46799999999999,105.164,5.9012,1139.89,11.537,13573.0,72.39,388.4375,750.22,1620.34,10.525,220.549,0.9088299999999999,34.27,286.45,1546.73,25.983,1353.125,99.735,2097.23,1511.0,2157.73
2013-06-05,88.64,123.01,68.37,160.9,109.40899999999999,2827.0,96.78200000000001,3081.8,142.22,1176.1875,149.1,102.04,8266.73,98.6068,908.04,284.36,1526.13,105.75299999999999,5161.1,113.6640625,1562.76,101.04,1133.93,372.92,265.64,204.8,286.42,89.944,105.3,5.8503,1124.72,11.546,12918.0,71.81,391.25,755.61,1641.53,10.525,221.613,0.90346,34.27,288.6,1524.73,26.055999999999997,1356.0,99.735,2066.49,1495.0625,2124.81
2013-06-06,89.46,122.73,68.17,163.06,109.32,2895.0,97.594,3052.6,143.77,1180.6875,149.93,103.69,8170.53,98.6068,915.5,281.5,1540.13,105.789,5091.5,113.7421875,1582.1,100.81,1127.1,367.11,267.13,203.71,290.92,90.094,106.008,5.8541,1139.31,11.044,12713.0,72.74,405.5,761.45,1661.85,10.065,223.977,0.9024,34.48,287.39,1538.67,26.329,1351.8125,99.725,2038.83,1487.0625,2099.73
2013-06-07,88.43,122.68,68.69,162.54,109.275,2896.0,98.085,3098.3,145.69,1186.0,151.3,103.67,8323.64,98.6068,909.72,283.96,1555.08,105.04,5146.6,113.3671875,1545.44,100.5,1139.46,361.53,269.15,206.02,285.3,89.851,106.90700000000001,5.8899,1144.66,11.047,13233.0,71.41,414.625,760.36,1632.84,10.078,226.99099999999999,0.9037299999999999,34.38,286.45,1553.75,25.211,1352.6875,99.72,2068.8,1483.875,2135.79
2013-06-10,88.22,122.22,68.04,162.81,109.23100000000001,2891.0,98.285,3091.0,145.3,1157.0625,150.42,105.86,8374.01,98.6068,898.24,284.0,1558.4,104.89299999999999,5134.9,113.1953125,1548.8,99.93,1133.26,358.48,268.29,206.57,289.34,89.24799999999999,108.07799999999999,5.856,1148.55,10.966,13563.0,71.61,417.1875,768.55,1637.51,9.999,226.4,0.90479,34.27,283.79,1557.07,25.421999999999997,1338.0625,99.72,2066.49,1470.0,2130.3
2013-06-11,87.93,122.12,68.0,163.41,109.211,2885.0,98.315,3051.8,144.71,1174.0,149.06,107.58,8284.86,98.6068,880.78,282.03,1544.16,105.80799999999999,5093.9,113.2578125,1538.74,99.67,1119.56,353.4,265.84,206.5,286.99,90.209,109.249,5.8823,1135.03,10.747,13000.0,71.39,410.3125,751.67,1608.17,9.802,225.454,0.9045799999999999,34.08,293.35,1542.84,25.098000000000003,1363.5,99.725,2047.28,1484.9375,2104.44
2013-06-12,88.34,122.17,68.1,163.78,109.24600000000001,2906.0,98.095,3039.4,145.47,1158.4375,149.91,110.03,8206.79,98.6068,874.06,279.85,1528.03,106.72200000000001,5076.2,113.1328125,1555.5,99.94,1139.46,356.77,269.35,202.21,275.86,90.07700000000001,109.277,5.8447,1120.74,10.9,12995.0,72.24,410.3125,756.21,1610.78,9.933,226.636,0.90405,33.91,292.08,1526.53,25.272,1363.75,99.72,2040.36,1455.625,2091.9
2013-06-13,89.46,122.51,67.72,163.99,109.33,2827.0,98.385,3040.6,146.69,1145.5,151.92,112.06,8163.47,98.6068,891.8,279.61,1553.42,106.39299999999999,5074.6,113.34375,1539.63,100.23,1147.3,352.29,273.47,198.2,278.0,89.738,108.698,5.9087,1144.56,11.005999999999998,12911.0,72.86,415.375,730.24,1572.53,10.039,228.58599999999998,0.904,33.98,286.51,1552.04,25.025,1336.75,99.72,2034.21,1460.9375,2087.98
2013-06-14,89.41,123.08,68.62,164.05,109.369,2751.0,98.505,3045.0,148.45,1166.0,153.34,111.53,8192.18,98.6068,880.88,280.14,1541.55,104.875,5077.4,113.734375,1550.58,100.8,1171.12,354.12,275.58,200.03,274.74,89.17299999999999,108.01,5.92,1138.82,10.773,12506.0,73.07,406.5,730.89,1572.86,9.828,231.305,0.90331,35.11,285.31,1540.19,25.456,1342.3125,99.725,2033.45,1450.8125,2090.33
